145.13,151.5,142.51,148.82,142.27,144.0,148.86,143.27,145.55,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,20.0,11.0,17.0,11.0,14.0,17.0,11.0,14.0
153.79,150.59,144.19,153.8,154.03,142.71,146.77,150.79,139.62,7.0,7.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,17.0,20.0,11.0,11.0,17.0,11.0,8.0,8.0,11.0
153.3,139.35,137.6,151.38,154.88,149.03,160.22,151.98,148.13,9.0,8.0,7.0,8.0,9.0,7.0,11.0,7.0,7.0,20.0,8.0,8.0,8.0,20.0,17.0,20.0,20.0,20.0
149.97,160.49,133.59,144.02,152.71,146.85,140.97,145.26,158.06,7.0,11.0,7.0,7.0,9.0,8.0,7.0,7.0,7.0,20.0,20.0,17.0,14.0,17.0,14.0,17.0,14.0,17.0
142.63,146.43,147.59,153.33,150.89,143.3,153.29,153.77,141.24,7.0,8.0,7.0,8.0,7.0,7.0,7.0,9.0,7.0,20.0,14.0,20.0,17.0,20.0,11.0,14.0,17.0,20.0
138.8,159.43,141.07,143.8,149.87,158.25,154.92,134.21,146.91,7.0,10.0,7.0,9.0,7.0,9.0,8.0,7.0,7.0,8.0,14.0,8.0,8.0,20.0,8.0,20.0,8.0,17.0
155.38,138.75,152.7,147.94,152.18,149.89,147.61,146.28,150.13,7.0,9.0,8.0,7.0,9.0,7.0,8.0,7.0,7.0,17.0,8.0,20.0,17.0,8.0,11.0,14.0,17.0,20.0
151.64,138.86,144.6,155.33,146.47,142.24,149.21,148.74,148.18,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,20.0,8.0,14.0,17.0,17.0,8.0,17.0,17.0,17.0
143.88,140.07,148.46,154.93,145.82,139.35,142.74,152.99,152.8,7.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,14.0,11.0,17.0,20.0,14.0,8.0,11.0,20.0,20.0
146.4,144.84,149.32,158.28,150.2,148.48,143.54,141.89,152.06,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,14.0,14.0,8.0,17.0,20.0,11.0,17.0,11.0,20.0
143.5,151.1,145.53,150.79,150.01,139.95,158.46,140.67,141.04,7.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,14.0,20.0,14.0,20.0,20.0,8.0,17.0,14.0,11.0
148.11,149.44,142.15,160.49,136.79,145.33,137.78,148.89,160.25,9.0,8.0,7.0,11.0,7.0,7.0,7.0,9.0,8.0,14.0,17.0,11.0,20.0,8.0,14.0,17.0,17.0,14.0
144.78,150.96,140.3,147.58,144.79,143.07,140.07,149.11,143.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,20.0,8.0,17.0,14.0,11.0,8.0,17.0,11.0
146.41,143.46,151.1,143.92,160.49,151.72,149.04,152.77,153.69,9.0,7.0,7.0,7.0,10.0,9.0,7.0,9.0,7.0,14.0,14.0,20.0,20.0,14.0,8.0,17.0,17.0,20.0
137.6,145.4,145.71,147.65,148.09,133.59,145.04,145.91,148.11,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,14.0,17.0,17.0,17.0,8.0,14.0,14.0,17.0
143.45,153.47,138.33,150.73,153.65,146.72,140.81,158.65,145.75,7.0,9.0,7.0,7.0,9.0,8.0,8.0,9.0,7.0,11.0,17.0,17.0,20.0,17.0,8.0,8.0,11.0,14.0
145.97,150.11,150.41,135.43,152.66,149.78,143.98,147.01,154.78,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,17.0,20.0,20.0,11.0,20.0,20.0,11.0,14.0,8.0
146.47,143.17,140.53,143.31,147.31,145.23,155.31,157.35,139.43,7.0,7.0,7.0,7.0,7.0,9.0,8.0,10.0,7.0,14.0,20.0,14.0,14.0,20.0,8.0,14.0,20.0,8.0
139.63,155.32,145.62,147.07,154.36,140.47,149.33,152.58,136.33,7.0,9.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,8.0,20.0,14.0,17.0,20.0,11.0,20.0,20.0,20.0
139.52,153.41,144.51,139.36,152.26,150.14,151.08,150.28,145.56,7.0,9.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,14.0,17.0,20.0,20.0,11.0,14.0,8.0
148.1,140.98,133.64,139.08,141.63,146.79,144.72,147.52,134.48,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,17.0,11.0,8.0,8.0,11.0,17.0,14.0,17.0,8.0
147.35,143.53,142.56,133.59,153.57,155.13,150.23,144.33,145.65,7.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,17.0,17.0,11.0,11.0,17.0,20.0,20.0,14.0,17.0
143.04,157.67,149.2,152.19,158.51,158.52,149.48,146.73,141.68,7.0,10.0,7.0,7.0,8.0,10.0,7.0,8.0,7.0,17.0,20.0,20.0,17.0,14.0,11.0,17.0,14.0,11.0
154.48,137.92,143.34,154.57,146.65,144.08,144.69,149.74,160.49,9.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,10.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,8.0
153.79,140.61,146.69,154.86,151.82,145.91,148.31,148.84,157.94,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,20.0,17.0,20.0,14.0,20.0,14.0,17.0,20.0,11.0
142.52,152.7,144.31,160.49,140.54,141.71,139.08,150.59,157.87,7.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,11.0,14.0,14.0,11.0,11.0,11.0,8.0,17.0,8.0
140.49,145.12,143.4,140.62,148.74,148.25,152.16,137.69,152.18,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,17.0,17.0,20.0,8.0,17.0
148.33,150.33,143.87,153.17,151.79,157.15,135.18,146.3,148.75,7.0,7.0,7.0,8.0,7.0,9.0,7.0,7.0,7.0,17.0,20.0,14.0,20.0,20.0,20.0,8.0,14.0,20.0
148.6,150.46,154.29,143.01,144.64,151.09,148.18,138.71,160.49,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,14.0,11.0,14.0,14.0,14.0,20.0,11.0,20.0,20.0
