154.86,160.33,151.3,142.21,150.23,148.62,152.9,143.86,150.69,9.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,20.0,8.0,20.0,11.0,20.0,14.0,20.0,14.0,20.0
154.22,142.84,156.5,150.31,152.47,141.14,135.98,148.74,151.49,9.0,7.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,17.0,11.0,20.0,20.0,20.0,11.0,8.0,17.0,20.0
149.18,140.85,139.1,153.94,147.64,153.31,146.88,147.77,136.14,7.0,7.0,8.0,9.0,7.0,9.0,7.0,8.0,7.0,17.0,11.0,8.0,17.0,17.0,17.0,17.0,8.0,8.0
145.95,146.12,141.96,136.53,149.49,139.23,153.8,149.85,144.64,7.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0,7.0,14.0,14.0,11.0,8.0,17.0,8.0,17.0,20.0,14.0
148.79,140.84,149.29,153.59,142.24,150.34,144.42,146.54,146.97,7.0,8.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,17.0,8.0,17.0,17.0,11.0,20.0,14.0,20.0,20.0
149.26,150.36,151.17,148.71,148.45,155.14,150.11,143.04,144.1,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,17.0,20.0,20.0,17.0,17.0,20.0,20.0,11.0,11.0
137.61,145.5,153.94,148.18,140.27,146.86,144.75,150.66,141.56,8.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,14.0,17.0,17.0,8.0,17.0,14.0,20.0,11.0
142.83,141.91,153.21,148.78,141.26,143.29,145.48,154.02,138.9,7.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,7.0,14.0,11.0,11.0,17.0,14.0,14.0,14.0,17.0,8.0
133.59,142.1,143.96,145.11,142.42,141.9,154.61,157.35,134.42,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,8.0,11.0,17.0,14.0,11.0,11.0,11.0,20.0,11.0
145.71,149.67,139.25,134.19,155.3,150.29,141.2,149.23,138.65,7.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,7.0,14.0,20.0,8.0,14.0,20.0,20.0,8.0,17.0,8.0
147.3,157.8,144.53,155.03,144.75,133.59,146.62,152.0,156.2,7.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,20.0,20.0,14.0,11.0,14.0,11.0,17.0,20.0,20.0
152.34,153.69,136.13,150.68,150.93,155.12,148.98,151.16,133.59,7.0,9.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,20.0,17.0,8.0,20.0,20.0,20.0,17.0,20.0,11.0
145.4,154.15,154.03,136.19,139.79,147.32,146.8,145.55,148.44,7.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,14.0,17.0,17.0,14.0,8.0,17.0,17.0,17.0,17.0
151.8,147.62,136.56,139.54,146.86,146.21,147.25,153.06,143.5,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,20.0,17.0,8.0,8.0,17.0,14.0,14.0,20.0,11.0
144.31,140.64,149.14,137.85,160.49,145.77,149.31,152.62,159.62,7.0,8.0,7.0,7.0,11.0,7.0,7.0,8.0,11.0,14.0,8.0,17.0,8.0,20.0,14.0,17.0,20.0,20.0
151.81,157.38,146.07,142.76,148.26,146.31,140.26,150.54,141.27,7.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,14.0,8.0,17.0,14.0,8.0,20.0,11.0
133.59,140.41,139.9,145.21,140.49,154.34,139.02,155.92,150.93,7.0,8.0,7.0,7.0,7.0,9.0,7.0,9.0,7.0,11.0,8.0,8.0,14.0,8.0,20.0,8.0,20.0,20.0
146.64,144.77,160.49,156.47,141.62,153.07,136.63,148.71,137.38,7.0,8.0,11.0,9.0,7.0,8.0,8.0,7.0,7.0,17.0,14.0,20.0,20.0,20.0,20.0,8.0,17.0,17.0
160.49,145.95,140.53,154.52,147.13,148.1,140.16,133.65,143.86,11.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,20.0,17.0,11.0,20.0,17.0,17.0,8.0,8.0,11.0
156.6,151.01,151.47,156.7,153.87,142.77,148.44,143.08,144.49,9.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,17.0,11.0,17.0,14.0,17.0
153.31,146.5,155.43,143.47,138.26,149.4,144.7,141.64,160.49,9.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,11.0,17.0,14.0,20.0,11.0,8.0,17.0,14.0,11.0,20.0
139.22,139.53,148.17,148.91,141.94,156.32,152.24,146.12,151.92,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,11.0,17.0,17.0,11.0,20.0,20.0,14.0,20.0
149.06,152.21,143.97,160.43,148.92,141.59,152.58,149.14,154.6,7.0,8.0,7.0,11.0,7.0,7.0,8.0,7.0,9.0,17.0,8.0,14.0,20.0,8.0,11.0,20.0,17.0,20.0
147.41,148.15,147.81,144.8,145.77,150.85,151.47,146.23,146.08,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,17.0,17.0,17.0,8.0,14.0,20.0,20.0,14.0,14.0
148.45,155.76,154.51,144.39,151.5,141.19,138.88,142.46,133.59,7.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0,17.0,20.0,20.0,17.0,20.0,8.0,8.0,11.0,8.0
157.71,141.44,145.29,149.73,152.49,135.88,140.5,158.15,145.48,10.0,8.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,20.0,11.0,14.0,20.0,20.0,8.0,20.0,20.0,14.0
150.12,151.15,145.08,141.45,147.45,153.5,149.51,153.73,153.19,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9.0,8.0,20.0,20.0,17.0,11.0,17.0,17.0,20.0,17.0,20.0
140.77,156.68,147.28,143.54,152.42,150.39,140.67,152.12,154.24,7.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,11.0,20.0,20.0,11.0,20.0,20.0,8.0,20.0,17.0
145.91,158.16,146.36,133.59,139.07,149.43,135.46,149.67,148.45,7.0,10.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,14.0,20.0,14.0,8.0,11.0,17.0,8.0,17.0,17.0
144.9,148.32,144.61,135.7,160.49,154.33,160.49,144.62,152.2,9.0,7.0,7.0,8.0,11.0,8.0,8.0,8.0,7.0,8.0,17.0,14.0,8.0,20.0,17.0,17.0,14.0,14.0
143.15,151.96,147.11,149.66,152.68,147.48,143.49,144.06,145.58,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,11.0,20.0,17.0,20.0,20.0,17.0,11.0,14.0,14.0
145.61,149.17,140.8,137.42,145.79,155.29,144.24,156.61,143.32,7.0,7.0,8.0,7.0,7.0,9.0,7.0,9.0,7.0,14.0,20.0,8.0,11.0,14.0,20.0,8.0,20.0,11.0
142.57,147.53,142.07,145.8,145.48,147.08,143.91,143.8,135.48,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,11.0,17.0,11.0,14.0,14.0,17.0,11.0,14.0,8.0
145.75,139.88,147.95,142.82,142.18,143.76,146.45,154.38,155.68,7.0,7.0,7.0,7.0,7.0,8.0,7.0,9.0,9.0,14.0,8.0,20.0,11.0,11.0,11.0,17.0,20.0,20.0
133.59,145.33,144.95,140.58,142.5,148.6,138.79,146.21,145.61,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,14.0,8.0,14.0,11.0,11.0,17.0,8.0,14.0,14.0
150.43,136.52,153.6,147.99,156.91,141.61,141.45,144.71,137.45,7.0,7.0,9.0,7.0,9.0,7.0,7.0,7.0,7.0,20.0,8.0,17.0,17.0,20.0,11.0,14.0,20.0,14.0
146.5,139.96,146.8,140.33,145.83,145.56,148.36,152.24,149.91,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,17.0,8.0,17.0,11.0,14.0,14.0,17.0,20.0,20.0
158.41,149.26,150.26,151.89,139.8,152.44,146.5,140.83,143.64,10.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,20.0,17.0,20.0,20.0,8.0,20.0,17.0,8.0,14.0
138.34,149.52,146.36,137.95,133.59,135.95,148.65,146.14,152.16,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,17.0,14.0,8.0,8.0,8.0,20.0,14.0,20.0
141.21,147.4,136.21,140.64,145.48,159.76,144.7,146.67,149.13,7.0,7.0,7.0,7.0,7.0,11.0,8.0,7.0,7.0,11.0,17.0,8.0,11.0,17.0,20.0,14.0,14.0,17.0
135.08,150.25,157.54,156.94,148.31,157.52,156.38,150.16,139.15,7.0,7.0,10.0,9.0,7.0,10.0,9.0,7.0,7.0,14.0,20.0,20.0,20.0,17.0,20.0,20.0,14.0,8.0
151.95,144.3,154.64,151.27,151.38,137.22,151.3,141.69,149.08,7.0,7.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,20.0,14.0,20.0,20.0,20.0,8.0,20.0,11.0,20.0
141.39,151.08,146.24,150.83,140.06,140.01,159.1,143.49,147.49,8.0,7.0,7.0,7.0,7.0,7.0,11.0,7.0,9.0,11.0,20.0,14.0,20.0,8.0,11.0,20.0,11.0,17.0
149.66,134.79,149.51,149.86,158.25,147.2,160.49,151.76,145.12,8.0,7.0,7.0,7.0,10.0,7.0,11.0,7.0,8.0,17.0,8.0,20.0,20.0,20.0,17.0,20.0,20.0,14.0
154.11,137.22,149.24,144.97,142.72,160.49,153.51,133.59,142.88,9.0,7.0,7.0,7.0,8.0,7.0,9.0,7.0,7.0,17.0,11.0,20.0,14.0,11.0,8.0,17.0,8.0,11.0
147.91,154.14,149.48,148.09,140.52,134.33,146.86,159.45,140.36,7.0,9.0,7.0,7.0,8.0,7.0,7.0,11.0,7.0,17.0,17.0,20.0,17.0,8.0,8.0,17.0,20.0,8.0
150.75,153.84,133.59,153.08,141.28,150.55,145.3,151.23,147.63,7.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,20.0,17.0,8.0,20.0,11.0,20.0,14.0,20.0,17.0
147.7,142.29,147.56,143.99,148.01,140.91,152.7,146.85,150.54,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,17.0,11.0,17.0,14.0,17.0,11.0,20.0,17.0,20.0
148.57,152.47,148.31,143.65,160.49,154.01,148.77,139.4,146.61,7.0,8.0,7.0,8.0,11.0,9.0,7.0,7.0,7.0,17.0,20.0,17.0,11.0,20.0,17.0,17.0,8.0,17.0
